data,id_campanha,campanha,canal,objetivo,publico,regiao,dispositivo,impressoes,cliques,leads,conversoes,novos_clientes,investimento,receita_atribuida,orcamento_diario
2025-04-06,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Nordeste,Desktop,5277,49,6,1,1,403.93,3128.88,714.42
2025-04-06,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Nordeste,Tablet,4100,43,6,1,1,410.88,3113.12,658.89
2025-04-06,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sudeste,Mobile,31179,626,16,3,3,768.28,1563.41,991.12
2025-04-06,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Sudeste,Mobile,29296,779,43,3,2,1347.17,1461.5,1349.24
2025-04-06,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Sudeste,Mobile,13465,1907,348,46,1,560.0,32660.03,883.2
2025-04-06,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Centro-Oeste,Desktop,15642,1125,111,11,5,525.34,7108.96,627.6
2025-04-07,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Centro-Oeste,Desktop,4036,316,60,17,14,994.2,13647.53,952.56
2025-04-07,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sul,Desktop,7682,303,31,7,7,1282.75,6320.56,1404.35
2025-04-07,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Sul,Desktop,10965,269,27,6,5,954.57,6386.25,1114.07
2025-04-07,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Nordeste,Desktop,19557,465,62,14,5,801.14,9329.85,1041.39
2025-04-07,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Nordeste,Mobile,15600,233,17,3,3,443.68,1985.98,965.95
2025-04-07,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Centro-Oeste,Mobile,21790,414,26,6,5,910.7,3322.8,974.16
2025-04-07,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Nordeste,Mobile,9148,77,8,1,0,696.62,3455.45,714.42
2025-04-07,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Sul,Mobile,7111,63,8,2,2,560.7,6153.08,658.89
2025-04-07,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sudeste,Mobile,42889,1013,33,4,4,1271.66,1862.33,991.12
2025-04-07,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Sudeste,Desktop,30614,800,33,6,6,1057.54,2770.62,1349.24
2025-04-07,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Nordeste,Mobile,28979,3321,651,96,9,1011.68,58962.84,883.2
2025-04-07,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Sudeste,Mobile,17684,1151,173,16,6,568.78,9844.29,627.6
2025-04-08,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Nordeste,Mobile,4432,289,30,9,8,796.33,6530.48,952.56
2025-04-08,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Nordeste,Mobile,7840,317,34,13,11,1349.49,11817.24,1404.35
2025-04-08,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Nordeste,Mobile,8603,222,14,2,2,757.73,2007.7,1114.07
2025-04-08,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Nordeste,Mobile,23991,747,113,30,12,1365.89,20708.05,1041.39
2025-04-08,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Sul,Desktop,22899,310,21,5,3,689.31,3206.33,965.95
2025-04-08,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Sul,Desktop,20801,507,52,7,7,1058.35,4136.52,974.16
2025-04-08,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Sudeste,Desktop,7552,73,11,2,2,762.03,5864.79,714.42
2025-04-08,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Sul,Desktop,5927,70,9,1,1,575.71,2476.35,658.89
2025-04-08,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sul,Mobile,37917,723,23,3,3,914.94,1165.54,991.12
2025-04-08,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Sudeste,Mobile,34562,826,33,4,4,1275.71,2087.35,1349.24
2025-04-08,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Nordeste,Tablet,23838,3074,669,99,9,884.16,64568.34,883.2
2025-04-08,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Centro-Oeste,Mobile,15077,1139,131,14,7,515.44,8488.94,627.6
2025-04-09,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Norte,Mobile,4830,345,54,21,10,1113.02,19076.22,952.56
2025-04-09,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sul,Mobile,6965,259,21,3,3,1125.03,2880.02,1404.35
2025-04-09,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Sul,Desktop,13517,306,21,5,5,1013.91,4543.41,1114.07
2025-04-09,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Nordeste,Desktop,19657,575,65,19,3,1030.47,13259.86,1041.39
2025-04-09,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Sudeste,Desktop,25249,435,25,8,6,954.11,5700.54,965.95
2025-04-09,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Sudeste,Desktop,26816,458,52,9,7,866.92,7286.37,974.16
2025-04-09,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Centro-Oeste,Mobile,8021,49,7,3,3,483.95,10919.12,714.42
2025-04-09,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Nordeste,Desktop,4934,59,7,1,1,500.22,2339.11,658.89
2025-04-09,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sul,Desktop,37461,775,25,0,0,927.49,0.0,991.12
2025-04-09,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Sul,Mobile,25608,770,33,10,9,1143.69,4938.8,1349.24
2025-04-09,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Sudeste,Mobile,24264,3022,516,45,5,887.48,22706.05,883.2
2025-04-09,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Nordeste,Desktop,15348,1169,168,14,6,523.86,8808.51,627.6
2025-04-10,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Sudeste,Mobile,3602,304,55,19,14,868.3,19690.18,952.56
2025-04-10,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Nordeste,Mobile,6863,286,27,5,3,1269.79,4888.44,1404.35
2025-04-10,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Sudeste,Mobile,12356,343,29,7,6,1252.35,5891.15,1114.07
2025-04-10,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Sudeste,Mobile,19324,595,60,19,7,1028.32,13015.49,1041.39
2025-04-10,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Sudeste,Desktop,20404,277,15,3,2,612.09,1752.24,965.95
2025-04-10,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Nordeste,Mobile,21480,392,35,3,2,803.35,2375.1,974.16
2025-04-10,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Sudeste,Mobile,8196,69,5,1,1,676.32,3398.58,714.42
2025-04-10,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Centro-Oeste,Mobile,6807,71,15,0,0,559.07,0.0,658.89
2025-04-10,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sudeste,Mobile,40007,894,34,2,2,995.8,1050.86,991.12
2025-04-10,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Sul,Desktop,29486,813,50,3,2,1203.29,1707.44,1349.24
2025-04-10,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Sudeste,Mobile,27331,2562,427,59,4,902.82,40191.7,883.2
2025-04-10,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Sudeste,Desktop,19177,1565,194,15,7,640.04,9924.55,627.6
2025-04-11,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Nordeste,Mobile,5192,424,56,21,15,1345.39,16594.98,952.56
2025-04-11,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sudeste,Mobile,9160,337,39,13,10,1327.66,15574.12,1404.35
2025-04-11,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Nordeste,Mobile,11675,296,32,7,6,1091.82,5839.41,1114.07
2025-04-11,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Sudeste,Mobile,20129,638,74,18,11,1059.84,15265.79,1041.39
2025-04-11,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Nordeste,Desktop,29620,531,26,2,1,1079.34,1493.71,965.95
2025-04-11,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Sudeste,Mobile,16310,327,37,6,5,654.47,4111.04,974.16
2025-04-11,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Sudeste,Desktop,8371,78,8,2,2,768.98,7409.87,714.42
2025-04-11,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Sul,Mobile,5732,57,3,0,0,463.21,0.0,658.89
2025-04-11,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sudeste,Mobile,43481,950,37,4,4,1193.88,2024.06,991.12
2025-04-11,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Sudeste,Mobile,35051,943,48,8,5,1410.03,3955.25,1349.24
2025-04-11,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Nordeste,Mobile,28827,3565,675,86,11,1033.04,52707.82,883.2
2025-04-11,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Sul,Desktop,19750,1998,231,20,8,694.8,12575.41,627.6
2025-04-12,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Sudeste,Desktop,3567,247,35,12,11,593.85,11085.93,952.56
2025-04-12,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sudeste,Tablet,6296,246,27,8,7,982.38,10295.97,1404.35
2025-04-12,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Nordeste,Desktop,10374,273,25,3,3,942.16,2487.85,1114.07
2025-04-12,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Sudeste,Mobile,16379,362,54,11,6,641.15,8915.78,1041.39
2025-04-12,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Sudeste,Mobile,23292,297,25,4,4,633.42,2274.48,965.95
2025-04-12,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Nordeste,Mobile,18164,329,28,5,4,689.15,3644.36,974.16
2025-04-12,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Sudeste,Mobile,6321,55,7,1,1,535.83,2557.93,714.42
2025-04-12,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Centro-Oeste,Desktop,4397,68,9,1,1,577.97,2132.37,658.89
2025-04-12,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sudeste,Desktop,34184,711,23,2,2,811.33,1001.24,991.12
2025-04-12,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Sudeste,Tablet,24408,618,23,3,2,972.02,1847.73,1349.24
2025-04-12,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Sul,Mobile,18784,2128,366,44,8,688.48,28207.03,883.2
2025-04-12,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Sudeste,Desktop,14982,1228,170,11,1,522.44,5757.1,627.6
2025-04-13,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Nordeste,Mobile,3674,243,38,11,6,610.7,12906.38,952.56
2025-04-13,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sudeste,Mobile,4595,196,23,6,5,902.47,5468.97,1404.35
2025-04-13,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Sudeste,Mobile,8088,228,19,3,0,759.14,3242.62,1114.07
2025-04-13,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Sul,Desktop,14231,517,53,21,9,833.83,15726.69,1041.39
2025-04-13,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Sul,Mobile,21671,305,26,6,6,655.22,5911.5,965.95
2025-04-13,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Sudeste,Mobile,14988,327,37,11,9,786.75,8566.8,974.16
2025-04-13,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Centro-Oeste,Mobile,6175,58,3,0,0,558.37,0.0,714.42
2025-04-13,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Sudeste,Mobile,5883,63,5,2,1,487.15,6055.04,658.89
2025-04-13,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Centro-Oeste,Mobile,29487,611,26,3,2,734.49,1296.39,991.12
2025-04-13,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Sudeste,Mobile,20827,508,33,3,1,803.78,1473.12,1349.24
2025-04-13,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Sudeste,Desktop,16551,2041,307,40,6,635.12,27943.71,883.2
2025-04-13,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Nordeste,Desktop,14601,1209,142,11,3,512.92,5829.93,627.6
2025-04-14,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Sudeste,Mobile,4149,249,25,7,4,641.98,6221.56,952.56
2025-04-14,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sul,Mobile,6503,236,25,3,1,986.64,3384.28,1404.35
2025-04-14,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Nordeste,Tablet,10492,243,27,1,1,865.25,1209.59,1114.07
2025-04-14,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Centro-Oeste,Mobile,18646,562,77,20,8,902.32,15975.59,1041.39
2025-04-14,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Sudeste,Desktop,26388,423,27,5,3,881.86,3119.19,965.95
2025-04-14,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Sudeste,Desktop,20033,387,42,6,6,788.35,3322.8,974.16
2025-04-14,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Sudeste,Mobile,6431,61,10,2,2,621.71,6797.12,714.42
2025-04-14,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Sudeste,Desktop,6187,85,19,0,0,716.13,0.0,658.89
2025-04-14,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sudeste,Mobile,44069,917,35,0,0,926.98,0.0,991.12
2025-04-14,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Norte,Mobile,35951,846,47,7,6,1418.21,3795.03,1349.24
2025-04-14,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Centro-Oeste,Mobile,18305,2060,454,62,7,672.1,39912.33,883.2
2025-04-14,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Sul,Mobile,20351,1753,253,18,4,682.32,11941.44,627.6
2025-04-15,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Sudeste,Tablet,4333,245,39,13,9,740.0,10548.02,952.56
2025-04-15,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sul,Tablet,8415,381,30,8,6,1521.18,8921.65,1404.35
2025-04-15,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Nordeste,Desktop,13583,357,31,8,6,1294.58,7345.48,1114.07
2025-04-15,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Sudeste,Mobile,22541,647,63,19,4,1191.32,11941.79,1041.39
2025-04-15,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Nordeste,Mobile,35399,542,36,10,8,1181.14,6061.71,965.95
2025-04-15,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Centro-Oeste,Desktop,23114,445,33,8,6,828.98,6171.36,974.16
2025-04-15,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Sudeste,Desktop,7900,64,5,1,1,655.23,3483.46,714.42
2025-04-15,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Sudeste,Mobile,5064,58,10,0,0,479.9,0.0,658.89
2025-04-15,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sudeste,Mobile,37616,766,32,6,6,803.78,2578.92,991.12
2025-04-15,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Sudeste,Tablet,31870,808,41,3,3,1323.17,1625.79,1349.24
2025-04-15,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Sudeste,Mobile,23157,2921,420,72,7,855.24,45335.61,883.2
2025-04-15,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Sul,Mobile,22242,2099,255,17,6,754.74,10981.85,627.6
2025-04-16,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Nordeste,Mobile,3720,285,41,13,7,855.55,11756.73,952.56
2025-04-16,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sudeste,Mobile,7526,299,30,13,13,1269.11,12766.71,1404.35
2025-04-16,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Sudeste,Mobile,9746,253,10,0,0,759.74,0.0,1114.07
2025-04-16,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Sudeste,Desktop,16948,420,50,13,8,744.27,9613.15,1041.39
2025-04-16,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Nordeste,Mobile,27395,464,35,7,5,1035.29,5515.76,965.95
2025-04-16,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Nordeste,Mobile,21196,469,47,12,9,967.87,8250.67,974.16
2025-04-16,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Sudeste,Mobile,7715,67,6,0,0,628.29,0.0,714.42
2025-04-16,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Sudeste,Mobile,6428,83,17,1,1,753.5,2817.78,658.89
2025-04-16,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sudeste,Mobile,35212,713,26,3,2,830.66,1622.88,991.12
2025-04-16,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Nordeste,Desktop,29128,661,41,8,6,952.14,5476.81,1349.24
2025-04-16,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Sul,Desktop,21731,2085,344,48,9,743.12,33018.41,883.2
2025-04-16,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Sudeste,Mobile,20919,1913,244,12,7,709.68,7146.63,627.6
2025-04-17,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Sudeste,Mobile,5052,354,48,17,12,1037.62,15267.2,952.56
2025-04-17,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Nordeste,Mobile,8059,351,36,4,4,1603.95,3591.38,1404.35
2025-04-17,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Sudeste,Mobile,12032,250,16,5,3,890.7,4968.5,1114.07
2025-04-17,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Sudeste,Mobile,16053,535,49,14,4,1029.56,7862.4,1041.39
2025-04-17,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Nordeste,Mobile,24869,396,28,9,9,924.12,5810.58,965.95
2025-04-17,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Centro-Oeste,Desktop,21588,368,47,12,9,717.05,8701.85,974.16
2025-04-17,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Nordeste,Desktop,9209,66,4,0,0,656.86,0.0,714.42
2025-04-17,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Nordeste,Tablet,5847,88,15,0,0,860.0,0.0,658.89
2025-04-17,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Norte,Mobile,40151,725,32,1,1,817.04,575.65,991.12
2025-04-17,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Nordeste,Mobile,31408,832,34,7,6,1319.19,3558.77,1349.24
2025-04-17,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Norte,Mobile,27914,3242,679,98,9,982.48,51986.38,883.2
2025-04-17,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Sudeste,Mobile,20217,1857,232,24,10,690.04,13767.1,627.6
2025-04-18,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Centro-Oeste,Desktop,4079,297,45,15,10,799.25,13570.16,952.56
2025-04-18,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sudeste,Mobile,6664,264,21,2,2,1085.54,1814.31,1404.35
2025-04-18,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Nordeste,Mobile,11097,327,27,5,3,1120.84,5071.51,1114.07
2025-04-18,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Nordeste,Mobile,22518,716,82,21,9,1283.26,15155.24,1041.39
2025-04-18,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Nordeste,Desktop,23017,335,25,6,5,765.8,3782.76,965.95
2025-04-18,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Norte,Mobile,28874,629,71,14,12,1152.55,8227.36,974.16
2025-04-18,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Norte,Mobile,7211,48,6,0,0,471.32,0.0,714.42
2025-04-18,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Norte,Mobile,7020,81,14,4,3,679.18,10511.81,658.89
2025-04-18,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Nordeste,Desktop,43345,884,25,4,4,1069.38,1792.33,991.12
2025-04-18,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Nordeste,Mobile,23005,578,27,2,2,930.24,1071.29,1349.24
2025-04-18,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Sul,Desktop,25781,2735,449,37,8,889.12,19393.4,883.2
2025-04-18,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Sul,Desktop,20126,1768,205,21,9,679.32,15489.51,627.6
2025-04-19,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Centro-Oeste,Mobile,3483,227,33,10,6,647.94,10688.63,952.56
2025-04-19,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sudeste,Desktop,5750,232,26,10,8,1001.76,10896.59,1404.35
2025-04-19,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Sudeste,Mobile,8607,197,14,0,0,654.07,0.0,1114.07
2025-04-19,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Sudeste,Tablet,16302,464,52,12,5,757.4,9893.69,1041.39
2025-04-19,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Sudeste,Mobile,20143,266,20,6,4,576.07,3879.53,965.95
2025-04-19,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Centro-Oeste,Mobile,17093,351,39,7,7,723.19,5857.73,974.16
2025-04-19,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Sul,Mobile,4680,35,5,0,0,360.52,0.0,714.42
2025-04-19,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Sudeste,Tablet,6235,84,19,2,2,650.1,4466.87,658.89
2025-04-19,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sudeste,Desktop,25295,578,22,2,2,645.93,889.24,991.12
2025-04-19,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Sudeste,Mobile,26403,649,26,6,6,921.09,3256.13,1349.24
2025-04-19,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Sudeste,Mobile,17768,1991,440,43,3,654.46,30910.99,883.2
2025-04-19,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Sudeste,Tablet,13999,1051,148,14,5,485.08,7711.55,627.6
2025-04-20,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Centro-Oeste,Mobile,2753,159,24,5,1,420.34,4431.05,952.56
2025-04-20,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sul,Desktop,4766,240,32,6,3,1031.86,6478.68,1404.35
2025-04-20,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Sudeste,Desktop,8167,265,10,0,0,899.95,0.0,1114.07
2025-04-20,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Sul,Mobile,13649,370,56,17,9,629.39,10288.18,1041.39
2025-04-20,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Sul,Desktop,26367,459,32,3,3,935.93,2423.11,965.95
2025-04-20,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Nordeste,Mobile,17745,360,36,13,11,796.91,8767.25,974.16
2025-04-20,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Sudeste,Desktop,5982,61,12,2,1,625.82,5335.61,714.42
2025-04-20,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Norte,Tablet,4662,55,9,1,1,425.86,2800.47,658.89
2025-04-20,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sudeste,Desktop,28284,537,25,3,3,564.16,1421.81,991.12
2025-04-20,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Sudeste,Mobile,26123,742,35,5,5,1063.85,2616.49,1349.24
2025-04-20,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Centro-Oeste,Mobile,17731,2510,408,51,3,705.62,34286.81,883.2
2025-04-20,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Sudeste,Mobile,15821,1252,176,20,6,541.62,11397.19,627.6
2025-04-21,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Centro-Oeste,Desktop,5253,439,72,18,12,1194.37,16706.29,952.56
2025-04-21,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sudeste,Mobile,7536,376,40,11,8,1587.2,9181.01,1404.35
2025-04-21,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Sul,Desktop,13753,388,27,4,4,1338.4,4462.8,1114.07
2025-04-21,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Nordeste,Mobile,20164,620,92,25,5,1063.14,16840.9,1041.39
2025-04-21,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Nordeste,Mobile,25477,376,21,3,3,832.29,1913.4,965.95
